pop,date_in,date_max,name,name_normalized,id_ine_inspire,geonamesid,context_0,context_1,context_2,context_3,country,gaz_id_explicit,latitude,longitude,code,dsg,level,inside,address,geonames_name,gazetteer,total_score,date,wikidata_id
1,1886-10-02,1886-10-02,"Atadoa, Condeixa-a-Velha","Atadoa, Condeixa-a-Velha",,2742633,Atadoa,Condeixa-a-Velha,,,Portugal,,40.1084,-8.47847,PRT.7.4.5_1,Condeixa-a-Velha,3.0,PRT.7.4_1,"Atadoa, Condeixa-a-Velha, Condeixa-a-Nova, Coimbra",Atadoa,geonames-pt,15.0,2024-11-10 14:52:32.281752,*notfound*
1,1872-10-15,1872-10-15,Atalaia do Campo,Atalaia do Campo,,8014258,Atalaia do Campo,,,,Portugal,,40.04432,-7.42259,PRT.6.4.7_1,Atalaia do Campo,3.0,PRT.6.4_1,"Atalaia do Campo, Atalaia do Campo, Fundão, Castelo Branco",Atalaia do Campo,geonames-pt,15.0,2024-11-10 14:52:31.891943,Q753274
1,1727-10-01,1727-10-01,"Ataíde, São Miguel de","Ataíde, São Miguel de",,,Ataíde,São Miguel de,,,Portugal,,,,,,,,,,,,,
1,1865-10-09,1865-10-09,"Atei, Mondim de Basto","Atei, Mondim de Basto",,8013610,Atei,Mondim de Basto,,,Portugal,,41.45411,-7.91475,PRT.19.5.1_1,Atei,3.0,PRT.19.5_1,"Atei, Atei, Mondim de Basto, Vila Real",Atei,geonames-pt,20.0,2024-11-10 14:52:29.932689,Q198227
1,1731-10-01,1731-10-01,"Athei, Basto","Athei, Basto",,,Athei,Basto,,,Portugal,,,,,,,,,,,,,
1,1556-02-01,1556-02-01,"Athei, Braga","Athei, Braga",,,Athei,Braga,,,Portugal,,,,,,,,,,,,,
1,1698-01-15,1698-01-15,"Athei?, Bastos","Athei?, Bastos",,,Athei?,Bastos,,,Portugal,,,,,,,,,,,,,
1,1762-10-01,1762-10-01,Athey,Athey,,,Athey,,,,Portugal,,,,,,,,,,,,,
1,1760-10-10,1760-10-10,"Atiães, Prado","Atiães, Prado",,,Atiães,Prado,,,Portugal,,,,,,,,,,,,,
1,1626-10-15,1626-10-15,Atougia,Atougia,,,Atougia,,,,Portugal,,,,,,,,,,,,,
1,1635-10-13,1635-10-13,"Atouguia da Baleia, Peniche","Atouguia da Baleia, Peniche",,8014215,Atouguia da Baleia,Peniche,,,Portugal,,39.32495,-9.31744,PRT.11.14.1_1,Atouguia da Baleia,3.0,PRT.11.14_1,"Atouguia da Baleia, Atouguia da Baleia, Peniche, Leiria",Atouguia da Baleia,geonames-pt,20.0,2024-11-10 14:52:29.651413,Q757700
1,1764-10-01,1764-10-01,"Augueiro, Estarreja","Augueiro, Estarreja",,,Augueiro,Estarreja,,,Portugal,,,,,,,,,,,,,
1,1895-10-10,1895-10-10,Aureada,Aureada,,,Aureada,,,,Portugal,,,,,,,,,,,,,
1,1688-10-01,1688-10-01,Autouguia da Baleia,Autouguia da Baleia,,,Autouguia da Baleia,,,,Portugal,,,,,,,,,,,,,
1,1860-06-18,1860-06-18,"Avabe, Viseu","Avabe, Viseu",,,Avabe,Viseu,,,Portugal,,,,,,,,,,,,,
1,1857-10-03,1857-10-03,Avale,Avale,,,Avale,,,,Portugal,,,,,,,,,,,,,
1,1758-10-01,1758-10-01,Avaleãs de Amboim,Avaleãs de Amboim,,,Avaleãs de Amboim,,,,Portugal,,,,,,,,,,,,,
1,1733-10-01,1733-10-01,"Avanca, Várzea","Avanca, Várzea",,,Avanca,Várzea,,,Portugal,,,,,,,,,,,,,
