count,date_in,date_max,naturalidade,normalizada,geocoder,id,address,city,country,importance,class,type,latitude,longitude,distance
1,1694-10-01,1694-10-01,Badajós,Badajós,osm,1206889916.0,"Badajós, Japaratuba, Japaratuba, Região Geográfica Imediata de Aracaju, Região Geográfica Intermediária de Aracaju, Sergipe, Região Nordeste, Brasil",Japaratuba,Brasil,0.36,place,hamlet,-10.5475225,-36.818009,6335.725158866373
1,1763-10-01,1763-10-01,"Badim, Valadares","Badim, Valadares",,,,,,,,,,,
1,1740-10-01,1740-10-01,Badiosa,Badiosa,,,,,,,,,,,
1,1580-05-12,1580-05-12,Baforeira,Baforeira,osm,5248820307.0,"Baforeira, Parede, Carcavelos e Parede, Cascais, Lisboa, Portugal",Carcavelos e Parede,Portugal,0.36,place,neighbourhood,38.6914534,-9.363616,186.65508921503988
1,1582-10-02,1582-10-02,"Baforeira, Lamego","Baforeira, Lamego",,,,,,,,,,,
1,1613-10-12,1613-10-12,"Bafoura, Aregos","Bafoura, Aregos",,,,,,,,,,,
1,1824-10-11,1824-10-11,Bahia,Bahia,osm,362413.0,"Bahia, Região Nordeste, Brasil",,Brasil,0.7513311294580471,boundary,administrative,-12.285251,-41.9294776,6762.870548244049
1,1607-10-09,1607-10-09,"Baiona, Galiza, Espanha","Baiona, Galiza, Espanha",osm,346566.0,"Baiona, Vigo, Pontevedra, Galicia, España",Baiona,España,0.5654746132195676,boundary,administrative,42.0956868,-8.8456311,212.64164954564268
1,1815-10-31,1815-10-31,"Bairrada, Mealhada","Bairrada, Mealhada",,,,,,,,,,,
1,1763-10-01,1763-10-01,"Bairro, Ponte de Lima","Bairro, Ponte de Lima",osm,9613385692.0,"Bairro Social, Casal da Ponte, Alfeizerão, Alcobaça, Leiria, Portugal",Alcobaça,Portugal,0.45,place,neighbourhood,39.4932317,-9.1044908,98.28291321091552
1,1719-03-18,1719-03-18,Bairão,Bairão,,,,,,,,,,,
1,1577-00-00,1577-00-00,"Baião, Caldas","Baião, Caldas",,,,,,,,,,,
1,1764-10-01,1764-10-01,"Baião, Gestaçô","Baião, Gestaçô",osm,5832260.0,"Gestaçô, Baião, Porto, PT-13, Portugal",Baião,Portugal,0.5700000000000001,boundary,administrative,41.1677523,-7.9285981,114.63159539882598
1,1764-10-01,1764-10-01,"Baião, Pousada","Baião, Pousada",osm,5161132835.0,"Pousada, Gove, Baião, Porto, PT-13, Portugal",Baião,Portugal,0.47,place,hamlet,41.1377486,-8.029933,108.60210092649268
1,1760-10-01,1760-10-01,"Baião, Quinta do Outeiro","Baião, Quinta do Outeiro",,,,,,,,,,,
1,1886-10-02,1886-10-02,"Bajé, Brasil","Bajé, Brasil",osm,361952920.0,"Barrio Brasil, Sevilla, Nororiente, Valle del Cauca, Colombia",,Colombia,0.4,boundary,administrative,4.2715229,-75.9276946837593,7802.039294104151
1,1878-10-12,1878-10-12,Balazar,Balazar,osm,4112840.0,"Balazar, Guimarães, Braga, Portugal",Guimarães,Portugal,0.4647402027928553,boundary,historic,41.5058114,-8.378029154091411,144.2443500811236
1,1770-10-01,1770-10-01,Balazão,Balazão,,,,,,,,,,,
1,1714-01-12,1714-01-12,Balbona,Balbona,osm,2381545947.0,"Valbona, Belmonte de Miranda, Asturias / Asturies, ES-O, Asturias / Asturies, España",Belmonte de Miranda,España,0.25,place,hamlet,43.2715584,-6.2729958,384.5438573349304
1,1841-10-30,1841-10-30,"Balde, Porto","Balde, Porto",osm,5161132830.0,"Balde, Santa Leocádia, Baião (Santa Leocádia) e Mesquinhata, Baião, Porto, PT-13, Portugal",Baião (Santa Leocádia) e Mesquinhata,Portugal,0.47,place,hamlet,41.1105611,-8.0771399,104.54021288766774
1,1757-11-12,1757-11-12,Baleia,Baleia,osm,2156428876.0,"Baleia, Barril de Baixo, Carvoeira, Mafra, Lisboa, Portugal",Mafra,Portugal,0.36,place,neighbourhood,38.9331022,-9.3991221,164.3420857789812
1,1641-10-01,1641-10-01,"Balia, Andaluzia","Balia, Andaluzia",,,,,,,,,,,
1,1866-10-12,1866-10-12,Balocas,Balocas,osm,1325119590.0,"Balocas, Covas e Vila Nova de Oliveirinha, Tábua, Coimbra, Portugal",Tábua,Portugal,0.36,place,hamlet,40.327694,-7.9243304,44.71305918028798
1,1756-10-01,1756-10-01,Balogães,Balogães,,,,,,,,,,,
1,1767-10-01,1767-10-01,Balouquinhas,Balouquinhas,osm,1941254998.0,"Baloquinhas, Vide e Cabeça, Seia, Guarda, Portugal",Seia,Portugal,0.36,place,hamlet,40.2846531,-7.773391,56.18671740555701
1,1762-12-15,1762-12-15,"Baltar, Lamego","Baltar, Lamego",,,,,,,,,,,
1,1816-11-08,1816-11-08,Balé,Balé,osm,9735304189.0,"Bale, Huíla, Angola",,Angola,0.25,place,hamlet,-15.1186865,16.520913,6647.146579398512
1,1814-10-14,1814-10-14,"Bananeiras, Pernambuco, Brasil","Bananeiras, Pernambuco, Brasil",,,,,,,,,,,
1,1731-10-01,1731-10-01,Bandalheira,Bandalheira,osm,2445881855.0,"Bandalhoeira, Azueira e Sobral da Abelheira, Mafra, Lisboa, Portugal",Mafra,Portugal,0.36,place,hamlet,38.9999839,-9.2844587,152.99315296049178
1,1734-10-01,1734-10-01,"Bandalhoeira, Torres Vedras","Bandalhoeira, Torres Vedras",,,,,,,,,,,
1,1853-06-20,1853-06-20,"Bandavizes, Fataunços","Bandavizes, Fataunços",,,,,,,,,,,
1,1606-06-05,1606-06-05,Bandoma,Bandoma,osm,501515375.0,"Bandoma, Akko, Gombe, Nigeria",,Nigeria,0.385,place,village,10.35987,10.981155,3821.4261131286353
1,1764-10-01,1764-10-01,"Banhos, Estarreja","Banhos, Estarreja",,,,,,,,,,,
1,1897-10-04,1897-10-04,Bara,Bara,osm,185579.0,"Pará, Região Norte, Brasil",,Brasil,0.6091431354499242,boundary,administrative,-4.7493933,-52.8973006,6736.416081790056
1,1865-10-03,1865-10-03,"Barba, Viseu","Barba, Viseu",osm,5318452334.0,"Vila de Barba, Santa Comba Dão e Couto de Mosteiro, Santa Comba Dão, Viseu, Portugal",Santa Comba Dão,Portugal,0.46,place,neighbourhood,40.421501,-8.1471777,33.567696357221344
1,1765-10-01,1765-10-01,"Barbacena, Brasil","Barbacena, Brasil",osm,314887.0,"Barbacena, Região Geográfica Imediata de Barbacena, Minas Gerais, Região Sudeste, Brasil",Barbacena,Brasil,0.7504157879457201,boundary,administrative,-21.2254524,-43.7735087,7725.903368209049
1,1612-10-19,1612-10-19,"Barbacena, Elvas","Barbacena, Elvas",osm,371165573.0,"Barbacena, Elvas, Portalegre, Portugal",Elvas,Portugal,0.495,place,village,38.9600963,-7.2962478,169.10753921818264
1,1823-10-02,1823-10-02,Barbadar de Cima,Barbadar de Cima,,,,,,,,,,,
1,1762-10-01,1762-10-01,Barbadões de Baixo,Barbadões de Baixo,osm,7635878182.0,"Barbadães de Baixo, Vreia de Bornes, Vila Pouca de Aguiar, Vila Real, Portugal",Vila Pouca de Aguiar,Portugal,0.55,place,hamlet,41.5565226,-7.5604643,166.63474011113306
1,1892-10-22,1892-10-22,"Barbas, Carvalhas","Barbas, Carvalhas",,,,,,,,,,,
1,1620-10-03,1620-10-03,Barbedo,Barbedo,osm,12579983.0,"Barbedo, Caniçada e Soengas, Vieira do Minho, Braga, Portugal",Vieira do Minho,Portugal,0.36,place,hamlet,41.6513842,-8.1801671,161.6867070473101
1,1898-10-11,1898-10-11,"Barbeita, c Monção","Barbeita, c Monção",osm,4640192.0,"Barbeita, Monção, Viana do Castelo, Portugal",Barbeita,Portugal,0.67,boundary,administrative,42.06029625,-8.399797464447687,205.78550854705307
1,1905-10-02,1905-10-02,Barbela,Barbela,osm,8232187553.0,"Barbela, Asnawar Tehsil, Jhalawar, Rajasthan, India",,India,0.385,place,village,24.5156362,76.2699652,7865.038836516802
1,1765-10-01,1765-10-01,"Barbuda, Barcelos","Barbuda, Barcelos",,,,,,,,,,,
1,1819-10-23,1819-10-23,"Barca, Viana","Barca, Viana",osm,3775053739.0,"Barca, Monção, Monção, Viana do Castelo, Portugal",Monção,Portugal,0.46,place,hamlet,42.0766804,-8.4955186,207.6756064661276
1,1765-10-01,1765-10-01,"Barca, Vila Chã","Barca, Vila Chã",osm,5639869.0,"Vila Chã (São João Baptista), Ponte da Barca, Viana do Castelo, Portugal",Ponte da Barca,Portugal,0.5879976529248165,boundary,historic,41.78710425,-8.323868968310485,175.64012568983955
1,1787-10-27,1787-10-27,"Barca, Viseu","Barca, Viseu",,,,,,,,,,,
1,1602-10-01,1602-10-01,"Barcarena, Lisboa","Barcarena, Lisboa",osm,6523766.0,"Barcarena, Oeiras, Lisboa, Portugal",Barcarena,Portugal,0.5195218989809717,boundary,administrative,38.73349375,-9.279691829636825,179.37150054755492
1,1724-01-05,1724-01-05,"Barcelinhos, Santo André","Barcelinhos, Santo André",,,,,,,,,,,
1,1731-10-01,1731-10-01,"Barcelinhos, Santo André de","Barcelinhos, Santo André de",,,,,,,,,,,
1,1768-10-01,1768-10-01,"Barcelos, Alhada","Barcelos, Alhada",,,,,,,,,,,
1,1670-05-30,1670-05-30,"Barcelos, Encourados","Barcelos, Encourados",osm,4055536.0,"Encourados, Areias de Vilar e Encourados, Barcelos, Braga, Portugal",Barcelos,Portugal,0.5510053078346157,boundary,historic,41.5227765,-8.534376151758334,146.35725601575183
1,1905-10-02,1905-10-02,"Barcelos, Mirandela","Barcelos, Mirandela",,,,,,,,,,,
1,1765-10-01,1765-10-01,"Barcelos, Requião","Barcelos, Requião",,,,,,,,,,,
1,1761-10-01,1761-10-01,"Barcelos, Ruivães","Barcelos, Ruivães",,,,,,,,,,,
1,1789-10-24,1789-10-24,"Barcelos, São Paio","Barcelos, São Paio",,,,,,,,,,,
1,1763-10-01,1763-10-01,"Barcelos, São Paio de Midões","Barcelos, São Paio de Midões",,,,,,,,,,,
1,1747-10-01,1747-10-01,"Barcelos, São Paio do Carvalhal","Barcelos, São Paio do Carvalhal",,,,,,,,,,,
1,1766-10-01,1766-10-01,"Barcelos, Vitorinho","Barcelos, Vitorinho",,,,,,,,,,,
1,1878-10-03,1878-10-03,"Barco, Castelo Branco","Barco, Castelo Branco",osm,5397911.0,"Barco, Covilhã, Castelo Branco, Portugal",Covilhã,Portugal,0.6123238541764917,boundary,historic,40.1715871,-7.599732033022867,70.47521428572739
1,1763-10-01,1763-10-01,"Barco, Covilhã","Barco, Covilhã",osm,5397911.0,"Barco, Covilhã, Castelo Branco, Portugal",Covilhã,Portugal,0.5223238541764916,boundary,historic,40.1715871,-7.599732033022867,70.47521428572739
1,1794-10-10,1794-10-10,"Barco, Guarda","Barco, Guarda",osm,6561784320.0,"Barco, Celorico, São Pedro e Santa Maria e Vila Boa do Mondego, Celorico da Beira, Guarda, Portugal",Celorico da Beira,Portugal,0.345,place,locality,40.6384646,-7.4333232,96.89045571444063
1,1764-10-01,1764-10-01,"Barcos, Lamego","Barcos, Lamego",,,,,,,,,,,
1,1727-10-01,1727-10-01,"Barcos, Tabuaço","Barcos, Tabuaço",osm,1198342599.0,"Barcos, Tabuaço, Viseu, Portugal",Tabuaço,Portugal,0.5343170044259858,place,village,41.1223575,-7.5994315,123.3196095022211
1,1842-10-10,1842-10-10,Bardes,Bardes,osm,4197790352.0,"Bardes, Mauvezin-sur-Gupie, Marmande, Lot-et-Garonne, FR-47, Nouvelle-Aquitaine, France métropolitaine, France",Marmande,France,0.3099999999999999,place,isolated_dwelling,44.5558546,0.1479705,854.7692487631973
1,1843-10-14,1843-10-14,"Bardez, Goa","Bardez, Goa",osm,10090779.0,"Bardez, North Goa, Goa, India",,India,0.5543526860531794,boundary,administrative,15.5877201,73.81151738972275,8257.505759998698
1,1751-12-20,1751-12-20,Barmeum,Barmeum,,,,,,,,,,,
1,1747-10-01,1747-10-01,Barqueiro,Barqueiro,osm,8306692500.0,"Barqueiro, Maçãs de Dona Maria, Alvaiázere, Leiria, Portugal",Alvaiázere,Portugal,0.36,place,hamlet,39.8485898,-8.3478869,40.39709316724017
1,1848-10-13,1848-10-13,"Barqueiros, Vila Real","Barqueiros, Vila Real",osm,4203569.0,"Barqueiros, Mesão Frio, Vila Real, Portugal",Barqueiros,Portugal,0.5700583840406885,boundary,administrative,41.13299955,-7.904292026564716,111.84866504289457
1,1761-05-28,1761-05-28,Barquinho,Barquinho,,,,,,,,,,,
1,1824-10-30,1824-10-30,"Barquinhos, Tomar","Barquinhos, Tomar",,,,,,,,,,,
1,1820-12-19,1820-12-19,"Barra do Rio Grande, Pernambuco, Brasil","Barra do Rio Grande, Pernambuco, Brasil",,,,,,,,,,,
1,1909-10-02,1909-10-02,"Barra, Figueira da Foz","Barra, Figueira da Foz",osm,1682340775.0,"Barra, Alqueidão, Figueira da Foz, Coimbra, Portugal",Figueira da Foz,Portugal,0.6599999999999999,place,hamlet,40.0945344,-8.7786712,32.55879346532021
1,1762-10-01,1762-10-01,Barralhal,Barralhal,,,,,,,,,,,
1,1758-10-01,1758-10-01,Barraria,Barraria,,,,,,,,,,,
1,1770-10-01,1770-10-01,"Barraria, Leiria","Barraria, Leiria",,,,,,,,,,,
1,1835-10-31,1835-10-31,"Barraçal, Guarda","Barraçal, Guarda",,,,,,,,,,,
1,1904-10-29,1904-10-29,Barreira Grande,Barreira Grande,osm,5527659018.0,"Barreira Grande, Serra e Junceira, Tomar, Santarém, Portugal",Tomar,Portugal,0.45,place,hamlet,39.6089945,-8.2895065,67.4624069231909
1,1769-10-01,1769-10-01,"Barreira, Condeixa","Barreira, Condeixa",,,,,,,,,,,
1,1776-10-21,1776-10-21,"Barreira, Leiria","Barreira, Leiria",osm,579988127.0,"Barreira, Leiria, Leiria, Portugal",Leiria,Portugal,0.495,place,village,39.697927,-8.7956793,64.79343097434597
1,1885-10-10,1885-10-10,"Barreira, Lisboa","Barreira, Lisboa",osm,6489263752.0,"Barreira, São João das Lampas e Terrugem, Sintra, Lisboa, Portugal",São João das Lampas e Terrugem,Portugal,0.47,place,hamlet,38.8884522,-9.3675619,167.31267429314423
1,1827-10-06,1827-10-06,"Barreira, Porto","Barreira, Porto",osm,416654994.0,"Barreira do Boqueirão, Japaratinga, Japaratinga, Região Geográfica Imediata de Porto Calvo-São Luís do Quitunde, Região Geográfica Intermediária de Maceió, Alagoas, Região Nordeste, Brasil",Região Geográfica Imediata de Porto Calvo-São Luís do Quitunde,Brasil,0.45,place,hamlet,-9.120482,-35.281159,6120.897549331446
1,1764-10-01,1764-10-01,"Barreira, Tomar","Barreira, Tomar",osm,5527659018.0,"Barreira Grande, Serra e Junceira, Tomar, Santarém, Portugal",Tomar,Portugal,0.46,place,hamlet,39.6089945,-8.2895065,67.4624069231909
1,1681-10-01,1681-10-01,Barreiro do Ribatejo,Barreiro do Ribatejo,,,,,,,,,,,
1,1758-10-01,1758-10-01,"Barreiro, Besteiros","Barreiro, Besteiros",osm,7911769.0,"Barreiro de Besteiros, Barreiro de Besteiros e Tourigo, Tondela, Viseu, Portugal",Tondela,Portugal,0.325,boundary,census,40.50971075,-8.17818196129445,39.62160114394051
1,1765-10-01,1765-10-01,"Barreiro, Leiria","Barreiro, Leiria",osm,7821375858.0,"Barreiro, Abiul, Pombal, Leiria, Portugal",Pombal,Portugal,0.47,place,hamlet,39.8522256,-8.5107153,40.09665630274316
1,1820-10-02,1820-10-02,"Barreiro, Porto","Barreiro, Porto",osm,1215066478.0,"Barreiro, Cete, Paredes, Porto, PT-13, Portugal",Cete,Portugal,0.47,place,hamlet,41.1797041,-8.360269,108.11282862189545
1,1764-10-01,1764-10-01,"Barreiros, Benviver","Barreiros, Benviver",,,,,,,,,,,
1,1819-11-20,1819-11-20,"Barril, Tentugal","Barril, Tentugal",,,,,,,,,,,
1,1795-10-00,1795-10-00,"Barril, Viseu","Barril, Viseu",osm,7836566.0,"Barril, Mortágua, Vale de Remígio, Cortegaça e Almaça, Mortágua, Viseu, Portugal",Mortágua,Portugal,0.345,boundary,census,40.39794585,-8.216010485881366,27.68188764686419
1,1765-10-01,1765-10-01,"Barril, Águeda","Barril, Águeda",osm,2922647788.0,"Barril, Águeda e Borralha, Águeda, Aveiro, Portugal",Águeda,Portugal,0.47,place,neighbourhood,40.5725102,-8.4490487,40.58736627387253
1,1764-10-01,1764-10-01,"Barrios, Viseu","Barrios, Viseu",osm,5863300354.0,"São João de Lourosa, São João de Lourosa, Viseu, Viseu, Portugal",Viseu,Portugal,0.4188174755556058,place,suburb,40.6190443,-7.9039998,63.65670899650172
1,1755-01-30,1755-01-30,Barro de Mogo,Barro de Mogo,,,,,,,,,,,
1,1855-10-05,1855-10-05,"Barroca, Castelo Branco","Barroca, Castelo Branco",osm,5385270.0,"Barroca, Fundão, Castelo Branco, Portugal",Fundão,Portugal,0.6254342386327729,boundary,administrative,40.1086356,-7.7172569,61.37087555156885
1,1765-10-01,1765-10-01,"Barroca, Guarda","Barroca, Guarda",osm,2558046726.0,"Quinta da Barroca Alta, Videmonte, Guarda, Guarda, Portugal",Guarda,Portugal,0.46,place,hamlet,40.4945098,-7.4340667,90.09752690418634
1,1756-01-14,1756-01-14,Barrocas,Barrocas,osm,7725661552.0,"Barrocas, Pombal, Pombal, Leiria, Portugal",Pombal,Portugal,0.36,place,hamlet,39.8937147,-8.6313522,38.99172093182127
1,1909-10-05,1909-10-05,"Barrocel, Tondela","Barrocel, Tondela",,,,,,,,,,,
1,1765-10-01,1765-10-01,"Barrosa, Leiria","Barrosa, Leiria",osm,5390631604.0,"Barrosa, Santiago e São Simão de Litém e Albergaria dos Doze, Pombal, Leiria, Portugal",Pombal,Portugal,0.47,place,hamlet,39.8039124,-8.632724,48.15519224006332
1,1764-10-01,1764-10-01,"Barrosas, Guimarães","Barrosas, Guimarães",,,,,,,,,,,
1,1895-10-12,1895-10-12,"Barrosas, Lousada","Barrosas, Lousada",osm,5904428.0,"Barrosas (Santo Estêvão), Lousada, Barrosas (Santo Estêvão), Porto, PT-13, Portugal",Lousada,Portugal,0.4602548452552094,boundary,historic,41.3304749,-8.278377873955424,125.33559987960072
1,1853-10-17,1853-10-17,"Barrosas, Porto","Barrosas, Porto",osm,5904428.0,"Barrosas (Santo Estêvão), Lousada, Barrosas (Santo Estêvão), Porto, PT-13, Portugal",Lousada,Portugal,0.4602548452552094,boundary,historic,41.3304749,-8.278377873955424,125.33559987960072
1,1849-10-04,1849-10-04,Barroso,Barroso,osm,8638914519.0,"Barroso, Pussos São Pedro, Alvaiázere, Leiria, Portugal",Pussos São Pedro,Portugal,0.36,place,hamlet,39.7738414,-8.350167,48.576105746373486
1,1837-10-31,1837-10-31,"Barrô, Coimbra","Barrô, Coimbra",osm,2494503376.0,"Cova do Barro, Serpins, Lousã, Coimbra, Portugal",Lousã,Portugal,0.36,place,hamlet,40.1599877,-8.1939171,20.45524670313602
1,1736-10-01,1736-10-01,"Barrô, Luso","Barrô, Luso",osm,1744158107.0,"Barrô, Luso, Mealhada, Aveiro, Portugal",Mealhada,Portugal,0.47,place,hamlet,40.3914869,-8.405001,20.51648960296256
1,1903-10-03,1903-10-03,"Barrô, Resende","Barrô, Resende",osm,6438267.0,"Barrô, Resende, Viseu, Portugal",Resende,Portugal,0.500014158487789,boundary,administrative,41.1369549,-7.8744989,113.265444826314
1,1759-10-01,1759-10-01,"Barrô, São Martinho de Mouros","Barrô, São Martinho de Mouros",,,,,,,,,,,
1,1864-10-03,1864-10-03,"Barrô, Viseu","Barrô, Viseu",osm,6438267.0,"Barrô, Resende, Viseu, Portugal",Resende,Portugal,0.500014158487789,boundary,administrative,41.1369549,-7.8744989,113.265444826314
1,1735-10-24,1735-10-24,"Barrô, luso","Barrô, luso",osm,1744158107.0,"Barrô, Luso, Mealhada, Aveiro, Portugal",Mealhada,Portugal,0.46,place,hamlet,40.3914869,-8.405001,20.51648960296256
1,1764-10-01,1764-10-01,"Basto, Borba","Basto, Borba",osm,5160750575.0,"Borba de Montanha, Borba de Montanha, Celorico de Basto, Braga, Portugal",Celorico de Basto,Portugal,0.45,place,hamlet,41.4009059,-8.093091,135.48071265478296
1,1709-10-01,1709-10-01,"Basto, Moreira de","Basto, Moreira de",osm,4175613.0,"Moreira do Castelo, Celorico de Basto, Braga, Portugal",Moreira do Castelo,Portugal,0.5965864680443338,boundary,administrative,41.34828495,-8.061604596824756,130.37303711467615
1,1816-06-28,1816-06-28,"Basto, Santa Eulália","Basto, Santa Eulália",,,,,,,,,,,
1,1762-12-15,1762-12-15,"Basto, São João de Arnoia","Basto, São João de Arnoia",,,,,,,,,,,
1,1762-10-01,1762-10-01,"Basto, São Martinho do Arco","Basto, São Martinho do Arco",,,,,,,,,,,
1,1769-10-01,1769-10-01,"Basto, São Romão","Basto, São Romão",,,,,,,,,,,
1,1840-10-23,1840-10-23,Bastorá de Bardez,Bastorá de Bardez,,,,,,,,,,,
1,1708-10-01,1708-10-01,Bastro,Bastro,,,,,,,,,,,
1,1691-10-01,1691-10-01,"Batalha, Leiria","Batalha, Leiria",osm,5399199.0,"Batalha, Leiria, Portugal",Batalha,Portugal,0.6477425629506706,boundary,administrative,39.6579329,-8.8244098,69.87217062820521
1,1881-10-14,1881-10-14,"Batim, Índia","Batim, Índia",osm,4492418126.0,"Batim, Tiswadi, North Goa, Goa, India",,India,0.2299311114495475,place,village,15.4473161,73.8832998,8273.150908584405
1,1738-11-15,1738-11-15,"Baái, Brasil","Baái, Brasil",,,,,,,,,,,
1,1764-10-01,1764-10-01,Baçal,Baçal,osm,5803668.0,"Baçal, Bragança, Bragança, Portugal",Bragança,Portugal,0.4647402027928553,boundary,administrative,41.8538414,-6.7210754,232.34299554894827
1,1877-10-03,1877-10-03,"Baía da Vitória, Angra do Heroísmo, Açores","Baía da Vitória, Angra do Heroísmo, Açores",,,,,,,,,,,
1,1894-10-23,1894-10-23,"Baía, , Brasil","Baía, , Brasil",osm,416767222.0,"Baía, Normandia, Normandia, Região Geográfica Imediata de Pacaraima, Região Geográfica Intermediária de Boa Vista, Roraima, Região Norte, Brasil",Normandia,Brasil,0.47,place,hamlet,3.886761,-59.846294,6528.416672417717
1,1741-11-01,1741-11-01,"Baía, Minas do Sabará, Brasil","Baía, Minas do Sabará, Brasil",,,,,,,,,,,
1,1735-10-01,1735-10-01,"Baía, Santarém","Baía, Santarém",osm,416764594.0,"Santarém, Érico Cardoso, Érico Cardoso, Região Geográfica Imediata de Brumado, Região Geográfica Intermediária de Vitória da Conquista, Bahia, Região Nordeste, Brasil",Érico Cardoso,Brasil,0.36,place,hamlet,-13.2738572,-42.1819549,6871.858267440248
1,1679-10-01,1679-10-01,"Baía, Santos","Baía, Santos",,,,,,,,,,,
1,1873-10-04,1873-10-04,"Beato António, Lisboa","Beato António, Lisboa",,,,,,,,,,,
1,1719-10-01,1719-10-01,Bebelim,Bebelim,,,,,,,,,,,
1,1611-10-10,1611-10-10,Beca,Beca,osm,4179934.0,"Beça, Boticas, Vila Real, Portugal",Boticas,Portugal,0.2745321115064417,boundary,administrative,41.6947701,-7.7043784,175.99300375586213
1,1585-12-25,1585-12-25,"Beco, Alentejo","Beco, Alentejo",,,,,,,,,,,
1,1756-10-01,1756-10-01,"Beco, Alqueidão","Beco, Alqueidão",,,,,,,,,,,
1,1765-11-01,1765-11-01,"Beco, Aveiro","Beco, Aveiro",osm,1226237825.0,"Beco, Macinhata do Vouga, Águeda, Aveiro, Portugal",Águeda,Portugal,0.47,place,hamlet,40.651951,-8.4393453,49.37477167822461
1,1765-12-01,1765-12-01,"Beco, Dornes","Beco, Dornes",,,,,,,,,,,
1,1598-04-04,1598-04-04,"Beco, Ferreira","Beco, Ferreira",osm,6458522.0,"Beco, Ferreira do Zêzere, Santarém, Portugal",Ferreira do Zêzere,Portugal,0.56,boundary,administrative,39.7809069,-8.3092273,48.396549699878896
1,1894-10-12,1894-10-12,"Beco, Ferreira do Zêzere","Beco, Ferreira do Zêzere",osm,6458522.0,"Beco, Ferreira do Zêzere, Santarém, Portugal",Ferreira do Zêzere,Portugal,0.76,boundary,administrative,39.7809069,-8.3092273,48.396549699878896
1,1598-12-01,1598-12-01,"Beco, Rebalvia","Beco, Rebalvia",,,,,,,,,,,
1,1731-02-15,1731-02-15,"Beco, Santo Aleixo","Beco, Santo Aleixo",,,,,,,,,,,
1,1765-10-01,1765-10-01,"Beco, Tomar","Beco, Tomar",,,,,,,,,,,
1,1884-10-13,1884-10-13,"Beduído, Aveiro","Beduído, Aveiro",osm,6021243.0,"Beduído, Estarreja, Aveiro, Portugal",Estarreja,Portugal,0.4723442792274319,boundary,historic,40.756020500000005,-8.57382993846031,62.19462779298284
1,1708-10-01,1708-10-01,Beijos,Beijos,osm,6334874.0,"Beijós, Carregal do Sal, Viseu, Portugal",Carregal do Sal,Portugal,0.2458506578483178,boundary,administrative,40.5069662,-7.9597071,51.723620108487154
1,1750-12-30,1750-12-30,Beira Grande,Beira Grande,osm,3875483160.0,"Beira Grande, Carrazeda de Ansiães, Bragança, Portugal",Carrazeda de Ansiães,Portugal,0.475,place,village,41.1853199,-7.278765,145.58112198151818
1,1762-10-01,1762-10-01,"Beira Valente, Leomil","Beira Valente, Leomil",osm,1795316121.0,"Beira Valente, Leomil, Moimenta da Beira, Viseu, Portugal",Leomil,Portugal,0.56,place,hamlet,41.0011581,-7.6406452,110.3942781186408
1,1770-10-01,1770-10-01,Beires de Aguiar,Beires de Aguiar,,,,,,,,,,,
1,1814-10-08,1814-10-08,Beiros,Beiros,osm,9032863653.0,"Beirós, Felgueiras, Felgueiras e Feirão, Resende, Viseu, Portugal",Felgueiras e Feirão,Portugal,0.25,place,hamlet,41.0656257,-7.9423604,103.71167507695166
1,1619-10-16,1619-10-16,"Beja, Moura","Beja, Moura",osm,5403217.0,"Moura, Beja, PT-02, Portugal",Moura,Portugal,0.6650089639236072,boundary,administrative,38.1458689,-7.36681873826084,246.4874421152675
1,1795-10-31,1795-10-31,"Belem, Grampara","Belem, Grampara",,,,,,,,,,,
1,1735-01-16,1735-01-16,"Belem, Pará","Belem, Pará",osm,185567.0,"Belém, Região Geográfica Imediata de Belém, Região Geográfica Intermediária de Belém, Pará, Região Norte, Brasil",Belém,Brasil,0.6704800420579434,boundary,administrative,-1.45056,-48.4682453,6147.617272474759
1,1818-11-07,1818-11-07,"Belinho, Barcelos","Belinho, Barcelos",,,,,,,,,,,
1,1769-10-01,1769-10-01,"Belmilhas, Viseu","Belmilhas, Viseu",,,,,,,,,,,
1,1760-10-01,1760-10-01,"Belver, Torre de Moncorvo","Belver, Torre de Moncorvo",,,,,,,,,,,
1,1806-10-04,1806-10-04,Bem-Viver,Bem-Viver,osm,5910306.0,"Bem Viver, Marco de Canaveses, Porto, PT-13, Portugal",Marco de Canaveses,Portugal,0.4793549821575413,boundary,administrative,41.1095689,-8.2180703,101.71245724976151
1,1899-10-10,1899-10-10,"Bemposta, Arganil","Bemposta, Arganil",,,,,,,,,,,
1,1817-05-12,1817-05-12,"Bemposta, Miranda","Bemposta, Miranda",,,,,,,,,,,
1,1763-10-01,1763-10-01,"Bemposta, Mortágua","Bemposta, Mortágua",,,,,,,,,,,
1,1588-10-07,1588-10-07,"Bemposta, Prados","Bemposta, Prados",,,,,,,,,,,
1,1824-10-02,1824-10-02,"Bemposta, Óbidos","Bemposta, Óbidos",,,,,,,,,,,
1,1803-07-07,1803-07-07,"Bemviver, Porto","Bemviver, Porto",,,,,,,,,,,
1,1593-02-17,1593-02-17,Benavides,Benavides,osm,343103.0,"Benavides, León, Castilla y León, España",,España,0.5906163918916508,boundary,administrative,42.5030114,-5.8966106,331.32785061273006
