bnp_id,name_bn,date_bn,qualification,bnp_id,fauc_id
1770100,C. G. Schwartz,17---1824,,1770100,
1770234,José Casimiro Carteado Mena,18--19--,,1770234,
1770236,Alberto de Matos Carvalho,18--19--,,1770236,
1770240,Belmiro Fernandes Antunes Braga,18--19--,,1770240,
1770276, João Blaise d'Oliveira Castro,18--19--,,1770276,
1770284,Luís Augusto de Oliveira,18--18--,,1770284,
1770290, António Gomes dos Santos,18--19--,,1770290,
1770301,Artur Ferreira César Dória,18--19--,,1770301,
1770304,António Correia Ferreira Alves,18--19--,,1770304,
1770308,João Valente da Costa,18--19--,,1770308,
1770312, João José de Sousa Cristino Júnior,18--19--,,1770312,
1770314,José Joaquim Loureiro Dias,18--19--,,1770314,
1770318,Adolfo Augusto de Vasconcelos D'Artayett,18--19--,,1770318,
1770323,Álvaro Afonso Sardinha Caldeira,18--19--,,1770323,
1770327,Eugenio Ribeiro,18--19--,,1770327,
1770334,Luís Inocêncio Ramos Pereira,18--19--,,1770334,
1770388,Artur Augusto Pacheco Dias Freitas,18--19--,,1770388,
1770391, José Rodrigues de Carvalho,18--19--,,1770391,
1770395,João de Pinho e Cruz,18--19--,,1770395,
1770396,António Pais Maio,18--19--,,1770396,
1770406,Eugénio Mendes de Freitas Ribeiro,1845?-1878,,1770406,
1770415,Manuel Henriques Rocha,18--,,1770415,
1770423,António de Mendonça,18--19--,,1770423,
1770434,Jaime Pereira de Almeida,18--19--,,1770434,
1770439,Manuel Teles Pinto de Leão,18--19--,,1770439,
1770440,Eduardo Ferreira de Oliveira,18--19--,,1770440,
1770455, José Nogueira Pereira Lobo Júnior,18--19--,,1770455,
1770461,Francisco Joaquim Correia,18--19--,,1770461,
1770463,Diogo Gomes de Carvalho,18--,,1770463,
1770473,Alberto Alves de Freitas,18--19--,,1770473,
1770479,Alberto Freitas do Lago,18--19--,,1770479,
1770485,José de Oliveira,18--19--,,1770485,
1770531,Custódio Francisco Lourenço de Moura,18--19--,,1770531,
1770576,Manuel Dias da Silva Gonçalves de Faria,18--,,1770576,
1770583,Francisco Neves de Castro Junior,18--19--,,1770583,
1770584,Durval da Mota Belo,18--19--,,1770584,
1770586,António de Paiva Gomes,18--19--,,1770586,
1770588,Cândido Escórcio Colaço,18--19--,,1770588,
1770589,João António Ferreira Sampaio,18--,,1770589,
1770593,Gabriel Cardoso Fânzeres,18--19--,,1770593,
1770600,Alberto Ribeiro,18--19--,,1770600,
1770602,Alfredo Gomes de Macedo Mota,18--19--,,1770602,
1770613,Manuel Lopes Santiago,18--,,1770613,
1770625,Manuel Rodrigues Pereira de Carvalho,1848-1909,,1770625,
1770629,Aurélio Mendes Guimarães,18--19--,,1770629,
1770632,José Antunes Rodrigues,18--19--,,1770632,
1770633,Fernão Teles de Meneses,1586-1651,,1770633,
1770637,Vicente Ferreira dos Santos,18--,,1770637,
1770640,Francisco da Silva Miranda Guimarães,18--19--,,1770640,
1770643,Armando Augusto Pereira Dias,18--19--,,1770643,
1770676,João da Costa Miranda,18--19--,,1770676,
1770677,Ilídio Fernandes Monteiro,18--,,1770677,
1770679,António Alfredo Gomes Cascarejo,18--19--,,1770679,
1770683,Manuel de Sousa Avides,18--,,1770683,
1770699,João de Oliveira Gomes,18--,,1770699,
1770700,Alcino Ferreira da Cunha,18--,,1770700,
1770704,António do Couto Soares Júnior,18--19--,,1770704,
1770711,Aires de Araújo Maia,18--,,1770711,
1770714,Manuel Duarte Roque,18--,,1770714,
1770719,António Augusto Fernandes,18--19--,,1770719,
1770724,Augusto José César Massa,18--19--,,1770724,
1770726,Alfredo Augusto da Silva Pires,18--19--,,1770726,
1770728,Francisco Nunes Blanco,18--19--,,1770728,
1770741,José Correia Marques Júnior,18--19--,,1770741,
1770746,José Álvaro Moreira de Carvalho,18--19--,,1770746,
1770753,António Augusto Lobo,18--19--,,1770753,
1770758,Avelino Cândido Ferreira de Carvalho,18--19--,,1770758,
1770771,Fernando Augusto dos Santos,18--19--,,1770771,
1770772,Artur Martins Morgado,18--19--,,1770772,
1770800,Pedro Rocha Santos,1897-1988,,1770800,
1770808,João Alberto Vieira,18--19--,,1770808,
1770812,José Silverio,18--19--,,1770812,
1770816,Bernardino Vicente Pinheiro Ramos,18--,,1770816,
1770839,Manuel Fernandes da Silva Júnior,18--19--,,1770839,
1770841,Aurélio Augusto Rodrigues  Seara,18--,,1770841,
1770843,Américo Teixeira Ribeiro,18--19--,,1770843,
1770855,Manuel Correia da Silva,18--19--,,1770855,
1770865,António Augusto Leite Pereira de Melo,18--19--,,1770865,
1770877,Alfredo Lobo das Neves,18--19--,,1770877,
1770880,Joaquim António de Oliveira,18--,,1770880,
1770907,Manuel Lopes Pereira,18--,,1770907,
1770912,António Simões Pina,18--19--,,1770912,
1770916,António Rodrigues Gomes,18--,,1770916,
1770923,António Maria de Freitas Monteiro,18--,,1770923,
1770929,Manuel de Jesus  Fernandes,18--19--,,1770929,
1770931,Manuel Inácio Leite de Abreu Novais,18--19--,,1770931,
1770935,Francisco Botelho Soares de Freitas,18--19--,,1770935,
1770940,Albino Domingues dos Santos,18--19--,,1770940,
1770945,Abel de Ascenção de Sousa Donas Boto,18--19--,,1770945,
1770951,Júlio Estevão Franchini,18--,,1770951,
1770958,Elísio Coimbra,18--19--,,1770958,
1770959,Ângelo da Silva Pereira,18--19--,,1770959,
1770960,Adelaide dos Prazeres Oliveira Coelho,18--19--,,1770960,
1770974,Joaquim da Cunha Cardoso Júnior,18--19--,,1770974,
1770977,Albano Augusto de Oliveira,18--,,1770977,
1770984,Carlos Alberto Marques Caldeira,18--,,1770984,
1770990,Afonso Taveira Cardoso,18--,,1770990,
1770995, Joaquim Augusto de Matos,18--,,1770995,
1770997,António José Gonçalves,18--,,1770997,
1771001,Alfredo Campos,18--19--,,1771001,
1771003,Jaime da Nóbrega Salgueiro,18--19--,,1771003,
1771046,Henrique Júlio Lecour e Menezes,18--19--,,1771046,
1771094,João Rodrigues Simões,18--19--,,1771094,
1771104,Aquiles de Almeida Navarro,1844-1908,,1771104,
1771109,José Augusto Fernandes,18--19--,,1771109,
1771120,David da Rocha Amorim,18--19--,,1771120,
1771147,Artur Fevereiro,18--19--,,1771147,
1771179,Manuel de Seiça e Castro,18--19--,,1771179,
1771189,António José Félix Alves Júnior,18--19--,,1771189,
1771195,"António Alves Moreira de,  Azevedo",18--19--,,1771195,
1771198,João Pinto Ribeiro,18--,,1771198,
1771201,Alberto de Vasconcelos Noronha e Menezes,18--19--,,1771201,
1771212,Henrique Domingos Pereira,18--19--,,1771212,
1771233,André Avelino Portela São Romão,1776-1849,,1771233,
1771517,João Luis Moreira de Mendonça,18--19--,,1771517,
1771518,João Severo Duarte da Silveira,18--,,1771518,
1771522,José da Rocha,18--19--,,1771522,
1771525,José Gomes Fernandes,18--19--,,1771525,
1771532,Benjamim Camossa,18--19--,,1771532,
1771535,Joaquim da Rocha Reis,18--19--,,1771535,
1771546,Manuel Maria Lopes,18--19--,,1771546,
1771557,Abílio Augusto de Sousa,18--19--,,1771557,
1771569,Alberto Ferreira de Lemos,18--19--,,1771569,
1771710,Joaquim Pinto Coelho,18--,,1771710,
1771713,Francisco Augusto Fernandes Massa,18--19--,,1771713,
1771762,António André Rodrigues,18--19--,,1771762,
1771765,Alfredo Augusto Gomes de Almeida,18--,,1771765,
1771779,José Pereira Maduro,18--19--,,1771779,
1772198,Aníbal Salter Cid,18--19--,,1772198,
1772313,Bernardino António Gomes,1806-1877,,1772313,
1772539,José Maria Santos,18--19--,,1772539,
1772758,Gaspar de Miranda,"1564-1639,",S.J.,1772758,
1772792,Raul da Cunha Gonçalves,18--19--,,1772792,
1772814,Manuel de Vasconcelos C. e Menezes,18--19--,,1772814,
1773053,João Maria Gonçalves da Silveira Figueiredo,18--19--,,1773053,
1773077,Paul Dupuy de Frenelle,1876-1956,,1773077,
1773474,Diogo Cassels,1844-1923,,1773474,
1773490,João Francisco Oliveira,1761-1829,,1773490,
1773694,Abel Maria Jordão de Paiva Manso,1801-1868,,1773694,
1773700,Abel Maria Jordão de Paiva Manso,1864-,,1773700,
1773705,António Cândido Maria Jordão de Paiva Manso,1891-1935,,1773705,
1773810,João Gomes,"1619-1680,",S.J.,1773810,
1773824,Francisco Luis de Lencastre,1636,,1773824,
1773826,Pedro de Moura,1587-1654,S.J.,1773826,
1773846,Diogo Mendes Godinho,15---1645,,1773846,
1773847,João de Vasconcelos,1644,,1773847,
1774095,Gaspar Álvares Bandeira,17--,,1774095,
1774119,Manuel Veloso,"1667,",S.J.,1774119,
1774580,Aníbal José Maria Godinho,18--19--,,1774580,
1774604, João Baptista Cambournas,18--19--,,1774604,
1774680,João Ferreira de Almeida,18--19--,,1774680,
1774788,Pedro Dória Nazareth,18--19--,,1774788,
1774803,M. de Sampayo,18--,,1774803,
1775214,Eduardo Ernesto Castel-Branco,1840-1905,,1775214,
1775244,Francisco António Gallo Júnior,18--,,1775244,
1775339,Augusto Peres de Figueiredo,18--19--,,1775339,
1776096,M. Goulart Barbosa,18--19--,,1776096,
1776586,Vasco da Rocha e Castro,1868-1917,,1776586,
1776620,Leonilda Moreira de Sá,1882-1964,,1776620,
1776922,Manuel Raimundo Nonato Ballester,1773-1794,,1776922,
1776975,Brás Furtado,"1696-1745,",S.J.,1776975,
1777103,Francisco Sabino Álvares da Rocha Vieira,1797-1846,,1777103,
1777294,Pêro Fernandes Scacha,15---16--,,1777294,
1777494,Joaquim Augusto Garcia Alagarim,1874-1933,,1777494,
1777597,Pierre Polinière,1661-1734,,1777597,
1777598, Worle Henri,16---1747,,1777598,
1777631,António de Sousa Pinto Magalhães Junior,1837-1911,,1777631,
1777771,António José Veloso da Costa,17  -1814,,1777771,
1778412,Manuel Teixeira Leal,18--19--,,1778412,
1778415,André António Avelino,1800-18,,1778415,
1778640,Arthur Ben-Rosh,1887-1961,,1778640,
1778729,René Foignet,1864-1927,,1778729,
1778864,Miguel Pais de Figueiredo,18--,,1778864,
1779014,João José Carlos de Miranda e Horta,17  -1825,,1779014,
1779030,Léon Laloy,1867-1910,,1779030,
1779634,Castelo Novo,15  -1640,"2º Conde de,",1779634,
1780025,Raul Augusto de Castro Fernandes,18--19--,,1780025,
1780207,Rui Alberto de Barbosa Viana,18--19--,,1780207,
1780264,António Fernandes,"1558-1628,",S.J.,1780264,
1780413,Barroso da Silveira,18--19--,,1780413,
1780428,Manuel da Cunha e Meneses,1742-1791,,1780428,
1780732,António José da Cunha Salgado,1773-1828,,1780732,
1780830,Oliveira Lima,18--19--,,1780830,
1781208,Fernando Alves de Sousa,18---19--,,1781208,
1781339,José Charters Crespo,18--,,1781339,
1781382,Fernando de Sequeira Lopes,1889-19--,,1781382,
1781595,Frutuoso Fernandez de Gamboa y Fernandez de Gamboa,"1879-19  ,",S.J.,1781595,
1781748,António Freire de Andrade Encerrabodes,1699-1783,,1781748,
1781771,A. P. P. J.,18--19--,,1781771,
1781887,Fernando Carlos,18---19--,,1781887,
1781893,Francisco Rendeiro,18---19--,,1781893,
1781961,Maria Luísa Sodré Lisboa Casanova,18--19--,,1781961,
1782026,João Gualberto Ribeiro de Almeida,1836-1906,,1782026,
1782070,Duarte de Oliveira,"1665-1722,",S.J.,1782070,
1782184,A. de Carvalho,18--,,1782184,
1782310,José de Castro Freire de Macedo,1814-1865,,1782310,
1782451,João António Gomes,18---19--,,1782451,
1782854,Aurélio Gonçalves dos Santos,18---19--,,1782854,
1782855,Vítor Maria Teixeira,18---19--,,1782855,
1782856,José Ribeiro de Andrade Magalhães,18---19--,,1782856,
1782870,J. Nunes Gonçalves,18---19--,,1782870,
1782886,Curcino Dias,18---19--,,1782886,
1783041,Gregório Queiróz da Luz,18--19--,,1783041,
1783051,José Fernandes,18--19--,,1783051,
1783062,Mário Gomes Saraiva,18--19--,,1783062,
1783151,Cândido adelino de Matos Vieira,18--19--,,1783151,
1783165,António Joaquim de Almeida,-1862,,1783165,
1783231,João Duarte Rhodes,1882-1968,,1783231,
1783305,Júlio Maria Rodrigues Formigal,18---19--,,1783305,
1783314,Basílio Alberto de Sousa Pinto da Cerveira,18---19--,,1783314,
1783315,João de Almeida,18---19--,,1783315,
1783318,Manuel Teixeira Leite Lobo,18---19--,,1783318,
1783328,João Martins Viana,18---19--,,1783328,
1783336,Porfírio Augusto Andrês,18---19--,,1783336,
1783345,Américo José da Silva,18---19--,,1783345,
1783349,António Bonifácio de Oliveira,18---19--,,1783349,
1783594,Francisco Ferreira Lobo,1884-1938,,1783594,
1783649,Jerónimo Gonçalves Soares,18---19--,,1783649,
1783653,Joaquim Coelho Dias,18---19--,,1783653,
1783671,José Ribeiro Machado Miranda,18--19--,,1783671,
1783679,Júlio Vaz Júnior,1877-1923,,1783679,
1783907,José Fontes,18---19--,,1783907,
1783949,Américo Rodrigues da Costa Ferreira,1898-1971,,1783949,
1784063,César Gomes Barbosa,1857-1932,,1784063,
1784071,João I. L. Ribeiro,18--19--,,1784071,
1784196,Edward Silva,18--19--,,1784196,
1784659,Bernardino José de Sena Freitas,1808-1872,,1784659,
1784914,Pedro Augusto Correia  da Silva,1836 -1893,,1784914,
1785253,Miguel Henriques dos Santos Júnior,18---19--,,1785253,
1785289,Manuel de Vasconcelos Pereira,1731-1786,,1785289,
1785376,Carlos Augusto Caldeira de Carvalho,18---19--,,1785376,
1785378,António Augusto Piteira de Figueiredo,18---19--,,1785378,
1785381,Francisco Henriques de Carvalho Júnior,18---19--,,1785381,
1785399,José Ferreira Pinto,18--19--,,1785399,
1785636,Fernando Jerónimo Bravo Henriques,18---19--,,1785636,
1785711,António Guerreiro Telo,18---19--,,1785711,
1785724,José Maria Gomes Pereira,1849-1914,,1785724,
1785789,Rebelo da Silva,18--19--,,1785789,
1785822,Frederico Augusto Oom,1830-1890,,1785822,
1786007,F. Júdice Formosinho,18---19--,,1786007,
1786011,Francisco Henriques de Avelar,18---19--,,1786011,
1786111,Armando Sousa,18---19--,,1786111,
1786115,Arnaldo Raul Barbosa Piçarra,18---19--,,1786115,
1786254,Nicolau Pavão de Sousa,1874-1913,,1786254,
1786260,Carlos Q. Travassos Lopes,18---19--,,1786260,
1786324,Francisco Pereira,"1552-1616,",S.J.,1786324,
1786341,Gabriel da Guerra Barata,1745,,1786341,
1786440,Vicente Emery,1788,,1786440,
1786443,Jorge Rei,1764?-1844,,1786443,
1786548,José Ferreira Rego,1791-1792,,1786548,
1786549,Valentim da Mãe dos Homens,"17--,",O.F.M.,1786549,
1786550,Bernardo José Duarte,17---18--,,1786550,
1786572,Alfredo Mâncio,1868-1905,,1786572,
1786655,António da Rocha Manrique,1687-1748,,1786655,
1786673,António Pinheiro de Seabra,1726,,1786673,
1786675,Francisco de Sande,"1660-1726,",S.J.,1786675,
1786678,Manuel de Mira,"1725,",S.J.,1786678,
1786895,Carlos Portela,1896-,,1786895,
1787064,Francisco António Rodrigues de Gusmão,1815-1888,,1787064,
1787086,António Ferreira de Figueiredo,18--,,1787086,
1787089,Ângelo de Bulhões Maldonado,1862-,,1787089,
1787100,Dionísio Soares de Albergaria,1621-1667,,1787100,
1787593,João Teodósio de Araújo Leão,1800-187,,1787593,
1787777,Francisco Higino Craveiro Lopes,1838-1909,,1787777,
1788445,António Cardoso Borges de Figueiredo,1851?-1890,,1788445,
1788958,Alfredo Pimenta,1877,,1788958,
1789291,José Baptista Rossa,1894,,1789291,
1789542,Manuel Luís Coelho,16--,,1789542,
1789545,João Correia da Silva,16---17--,,1789545,
1789548,Francisco Mendo Trigoso,16---17--,,1789548,
1789555,Manuel de Abreu Malheiro,16---17--,,1789555,
1789558,João de Oliveira,16---17--,,1789558,
1789560,Teodósio da Cunha,"16---17--,",S.J.,1789560,
1789571,Dâmaso Rodrigues,"16---17--,",S.J.,1789571,
1789589,Pedro Ferreira,"16---17--,",S.J.,1789589,
1789592,José de Amorim,"16---17--,",S.J.,1789592,
1789605,André Dias Ribeiro,16---17--,,1789605,
1789606,Manuel Nunes de Abreu,16---17--,,1789606,
1789610,Manuel Pereira da Silva e Sampaio,16---17--,,1789610,
1789628,Inácio Freire,"1660-1735,",S.J.,1789628,
1789637,António da Veiga,"1656-1723,",S.J.,1789637,
1789642,António da Costa Ferreira,16---17--,,1789642,
1789645,José de Matos Nunes,16---17--,,1789645,
1789646,Domingos Pereira,16---17--,,1789646,
1789647,Manuel de Oliveira Gaio,16---17--,,1789647,
1789649,Manuel Dias de Carvalho,16---17--,,1789649,
1789662,José de Andrade Guerra,16---17--,,1789662,
1789663,Marcos Lopes Gamito,16---17--,,1789663,
1789664,Luís Barbosa da Costa,16---17--,,1789664,
1789669,José Gonzaga,"16---17--,",S.J.,1789669,
1789672,Frutuoso José Rebelo e Ferreira,16---17--,,1789672,
1789675,Manuel Álvares de Barros,16---17--,,1789675,
1789677,Manuel Dias Ortigão,16---17--,,1789677,
1789680,Miguel Ribeiro,"16---17--,",S.J.,1789680,
1789681,Fernando da Fonseca Chaves,16---17--,,1789681,
1789682,José Pereira da Silva,16---17--,,1789682,
1789684,Inácio Lopes,"16---17--,",S.J.,1789684,
1789685,Silvestre Rodrigues Negrão,16---17--,,1789685,
1789692,Francisco Rodrigues Franco,16---17--,,1789692,
1789747,Luís da Fonseca,"16---17--,",S.J.,1789747,
1789749,Eusébio Ferreira Vieira,16---17--,,1789749,
1789756,Manuel Luís Choa,16---17--,,1789756,
1789760,Pascoal de Almeida de Araújo,16---17--,,1789760,
1789763,Miguel de Almeida,"16---17--,",S.J.,1789763,
1789765,João da Mota Leite,16---17--,,1789765,
1789767,José Mendes Ribeiro,16---17--,,1789767,
1789768,António de Carvalho,"16---17--,",S.J.,1789768,
1789772,António de Fontes e Sequeira,16---17--,,1789772,
1789774,João Batista Ferreira,16---17--,,1789774,
1789776,Manuel de Góis e Azevedo,16---17--,,1789776,
1790020,Teresa Correia Batista,1760-1763,,1790020,
1790966,Joaquim Ferreira Mendes,18--,,1790966,
1791021,Francisco Ribeiro,"1652-1714,",S.J.,1791021,
1791042,Manuel Martins de Anciães,17--,,1791042,
1791241,Afonso de Lencastre,1597-1654,"Marquês de Porto Seguro,",1791241,
1791251,Fausto Eloy,18--,,1791251,
1791252,J. H. Santos,18--,,1791252,
1791362,Laurindo Paiva Direito,18--,,1791362,
1791367,Girolamo Mascheroni,1624,,1791367,
1791398,F. Cirne,18--,,1791398,
1791416,Álvaro Franco,18--,,1791416,
1791420,José Godinho Amaral,18--,,1791420,
1791434,Manuel Luís Ferreira,18--,,1791434,
1791436,Abilio Brandão,18--,,1791436,
1791447,Augusto de Morais,18--,,1791447,
1791508,João Bettencourt,18--,,1791508,
1791530,Francisco José Pimentel,18--,,1791530,
1792141,Sebastião Ruas de Abreu,1861-1903,,1792141,
1792281,Diogo Esteves da Veiga e Nápoles,1551-1635,,1792281,
1792546,Gomes de Melo,1580-ca 1645,,1792546,
1793141,Bartolomeu dos Mártires,1514-1590,,1793141,
1793228,Luís Diogo Lobo da Silva,1717-17--,,1793228,
1793394,João Augusto Marchante,1897-1988,,1793394,
1793571,Paulo de Carvalho Ataíde,1679-1737,,1793571,
1793658,Francisco Freire da Silva,1709-17--,,1793658,
1793775,José Joaquim Ferreira,1823-1856,,1793775,
1794075,Manuel B. F. Henriques,1826-1873,,1794075,
1794588,José Eugénio Virgolino,17--,,1794588,
1794674,Simão Nunes Rangel da Silva,17--,,1794674,
1794675,António Caetano de Seixas,17--,,1794675,
1795234,Sebastião Elói Moreira,1827-1899,,1795234,
1795418,Ricardo d'Anunciação Chuquere,18--,,1795418,
1796123,António de Sousa,"1573-1643,",S.J.,1796123,
1796919,Joaquim de Azevedo,1746-1808,,1796919,
1796952,Bernardo Pinheiro de Melo,1896-1958,,1796952,
1797092,José da Costa Coimbra,1746-1765,,1797092,
1797353,A. J. C. Ferraz,18--,,1797353,
1797384,Francisco Barreto Fróis,-1690,,1797384,
1797395,Marceliano Coelho de Abreu e Carvalho,1655?-17--,,1797395,
1797428,Sebastião de Abreu,17--,,1797428,
1797439,João Rodrigues,18--,,1797439,
1797512,José de Berigel,16--,,1797512,
1797518,Paulo de Carvalho,1647,,1797518,
1797591,Tomás Gomes da Costa,17--,,1797591,
1797725,J. M.,1890,,1797725,
1797776,Joaquim José Álvares de Moura,18---1881,,1797776,
1797821,João da Silveira,1687-1690,,1797821,
1797823,João de Soveral Machado,1687,,1797823,
1797891,António Ferraz Ribeiro,1722-17--,,1797891,
1797910,Vitorino Leal da Cruz,1738-1779,,1797910,
1798074,Manuel do Espírito Santo,17--,,1798074,
1798142,Fernando Gomes Cabreira,1640,,1798142,
1798160,J. Martins,1880,,1798160,
1798181,Artur Brandão,18--,,1798181,
1798191,José Maria de Vasconcelos e Sá,1866-1952,,1798191,
1798209,Pombal,1753-1821,"3º Marquês de,",1798209,
1798219,Pombal,1785-1834,"4º Marquês de,",1798219,
1798273,Manuel da Graça,"17--,",O.S.H.,1798273,
1798387,António Ferreira,17--,,1798387,
1798397,Raimundo Ferreira de Abreu,1700-17--,,1798397,
1798658,Estêvão António Montes,1740-,,1798658,
1798736,David António Corazzi,1795-1858,,1798736,
1799433,Manuel Pinto Cota Coelho de Araújo,17---ca. 1852,,1799433,
1799816,António Roberto Borchers Pimentel Maldonado,1738-1804,,1799816,
